label,附加评论,positive,positive_prob,negative_prob,confidence,sentiment
0.0,这钻不能钻铁，和客服联系解释不成，就是说不能退货，刚收到货，打开钻了有个孔，就没有钻透，品牌也不过如此，以后大家还是不要相信了。如果钻木头，几十块钱的用的就挺好，他们家的这么贵，用处，售后，没一点优势。最糟糕的一次网购。?????????????????????????,0,0.00608189,0.993918,0.986485,0
2.0,售后的电钻已经收到，谢谢，服务非常棒，今后一定多多介绍朋友来这家买,1,0.968189,0.0318113,0.929308,2
0.0,用了4天出问题了，晕倒,0,0.348615,0.651385,0.225301,0
1.0,充电器出现质量问题了，单个商家还不管，还要让我们把整套东西寄回去，还没有保障,0,0.231083,0.768917,0.486481,0
2.0,博世的电钻都是牛。比其他牌子的太耐用了。,1,0.742463,0.257536,0.427697,2
-1.0,真好用，一块电池够干一阵子的。,1,0.923369,0.0766306,0.82971,2
0.0,补发头的也不行！还降价了20多，没有一点说发，大家擦亮眼睛，别被那些昧心的评论所诱导,0,0.0371108,0.962889,0.917532,0
0.0,赞赞赞赞，很好用。,1,0.973637,0.0263631,0.941415,2
1.0,用起来也不怎么样，没有商家说的那么好用、拧个小螺丝都拧不到位的。后悔买他们的东西了,0,0.0182151,0.981785,0.959522,0
1.0,后跟掌柜联系了几次，这几日刚好有过年优惠节活动，自己出了邮费，最终掌柜发了套套餐的赠品。 这次换了家快递，隔天就到货了，快的让我意外。,1,0.949088,0.0509124,0.886862,2
0.0,买了两把一把没事，一把同心度太差。客服说一毫米晃量正常，我就操了，杂牌的都没你牛逼。返修了一次还不行。等待二次返修。,0,0.00469565,0.995304,0.989565,0
-2.0,高仿产品，高仿产品，防伪查询电话都是空号，外壳质感不如正品，买家需谨慎,0,0.20287,0.797129,0.549177,0
1.0,东西很好，包装挺好。,1,0.958444,0.0415558,0.907654,2
0.0,你这只小;二哈;，我发的语音，用家庭套换博士披头，我咋威胁你给我发披头，你截图给我看看呢,0,0.201123,0.798877,0.553059,0
0.0,用后感觉同心轴偏的有点大，,0,0.267884,0.732116,0.404702,0
1.2000000000000002,电池不耐用，差的一B，连国产普通品牌的充电钻电池一半的使用时间都不到，同等工作量，此款博世电池一上午换5次，其他国产钻机换2次,0,0.0159628,0.984037,0.964527,0
-1.0,电池真的很不耐用，还不如我这其他牌子旧的。搞不懂新电池怎么不耐用，辛亏买了备用电池，要不然只能边充电边用了,0,0.0343261,0.965674,0.92372,0
0.0,你这只小;二哈;，我发的语音，用家庭套换博士披头，我咋威胁你给我发披头，你截图给我看看呢,0,0.201123,0.798877,0.553059,0
0.0,用后感觉同心轴偏的有点大，,0,0.267884,0.732116,0.404702,0
1.2000000000000002,电池不耐用，差的一B，连国产普通品牌的充电钻电池一半的使用时间都不到，同等工作量，此款博世电池一上午换5次，其他国产钻机换2次,0,0.0159628,0.984037,0.964527,0
-1.0,电池真的很不耐用，还不如我这其他牌子旧的。搞不懂新电池怎么不耐用，辛亏买了备用电池，要不然只能边充电边用了,0,0.0343261,0.965674,0.92372,0
-2.0,差评！差评！差评！我本来要的是GSR 120-LI型号的，但是发回来的货是不是这个型号，无奈货物拆封了，所以也退不了，卖家的服务态度还不好，不承认自己的错误，如果能上传图片我非得让大家看看聊天记录，真是伤不起呀！买东西需谨慎呀！,0,0.000187687,0.999812,0.999583,0
0.0,东西太水了,0,0.115243,0.884757,0.743904,0
0.0,东西太水了,0,0.115243,0.884757,0.743904,0
2.0,我建议大家还是实体购买，这种电商特供款确实质量不好。我虽然买了就是自己家里平时拧个螺丝用，但是我朋友是做装修的项目经理。同样的型号的电钻，他说质量简直差的不是一点两点，而且我这种电钻寿命也不会长，可能用几次就要出问题了，我这种何止是低配版，基本就是9.9包邮的水平，真的是坑，,0,0.00461066,0.995389,0.989754,0
0.0,发个图片真的挺好。,1,0.549217,0.450783,0.0156665,1
0.0,很好的商家说给红包落实后马上发过来，谢谢。祝发大财！,1,0.944624,0.055376,0.876942,2
-1.0,在这家店买的工具出现问题，客服只会说是正常不保修，只会推卸责任，不给保修，真后悔在这家店买东西。,0,0.0163574,0.983643,0.96365,0
2.0,电池容量大钻有劲，还有离合功能好用超赞！！,1,0.983154,0.0168459,0.962565,2
2.0,今天用这个电钻从瓷砖上打眼装上的，真的很不错。钻头是自己买的。但是电钻很不错。,1,0.971767,0.0282329,0.93726,2
2.0,电钻扭力够足。打洞很给力。为了给电脑桌打个洞按桌洞插才买的,1,0.931576,0.0684236,0.847948,2
0.0,不好意思张冠李戴了。现在正式评论。东西是正品，用自带的陶瓷钻头小试了一下，还是在黑暗的环境下，效果非常好。赞一个,1,0.990036,0.00996386,0.977858,2
1.0,"不错的,就是磁性小了点, 批头易被螺钉吸住",1,0.821033,0.178967,0.602296,2
0.0,正品,1,0.65322,0.34678,0.229378,2
0.0,安装好了环绕音响;钻一般的砖墙没有问题;期待以后尽量不要出现问题,1,0.524936,0.475064,0.501288,1
1.0,动力强、便携！,1,0.832874,0.167126,0.628609,2
-1.0,电池是假的，,0,0.270692,0.729308,0.398463,0
0.0,质量还不错;;，给好评;;！,1,0.726663,0.273337,0.392584,2
0.0,准备上场了。东西太。你值得拥有！,1,0.807387,0.192613,0.57197,2
0.0,确实不错,1,0.830745,0.169255,0.623877,2
-1.0,以后上淘宝天猫买东西，先看差评再决定买不买,0,0.0749783,0.925022,0.833381,0
-1.0,以后上淘宝天猫买东西，先看差评再决定买不买,0,0.0749783,0.925022,0.833381,0
0.0,家用够齐全，还没使用，质量用后再说吧。,1,0.808204,0.191796,0.573787,2
2.0,首先声明，如果不是怕钱货都空的话，我绝对要退掉。这家店完全就是在坑人双12花519买的。12号下单到147号包裹还正在等揽收。17号到货。因没在家。20号才使用了下，我是家用的，用的频率也不高，试用上螺丝同心严重偏离。21号有事外出，22号联系客服，客服说是这个批次都是这样，难道说批次都是同心偏离你们就没责任了？？？为什么介绍上不说明？手电钻同心偏离还叫手电钻？我就当花钱买个教训，也给后面买的人一个参考。下面是图片为证。希望接下来的买家不要上当受骗，有这种素质的客服，就能说明这家店是什么样的。后续保修恐怕更麻烦。最后说一句，我也不是专用手电钻的所以也没查看是不是正品！初评为什么上不了图片？？？,0,0.00325377,0.996746,0.992769,0
-1.0,真心，感觉被坑了，新机器到手还没用就有一个电池没电，冲电器插上冲不到5分钟就冲不进去点，明显电池是坏的，新东西都会坏，我也无语了！另外一个电池根本不耐用！无语了！第一次网购给商家差评！,0,0.000348367,0.999652,0.999226,0
0.0,看，还有待改进,0,0.389502,0.610498,0.13444,0
0.0,很实用！！！,1,0.91046,0.0895398,0.801023,2
0.0,看看卖家说的，购买需谨慎,0,0.41021,0.58979,0.0884219,0
0.0,送的东东不错，喜欢,1,0.957969,0.0420313,0.906597,2
1.0,不咋样，假的吧，没半个月，电池用不到五分钟没电了,0,0.00880864,0.991191,0.980425,0
0.0,真心说一句，对付用吧,0,0.186223,0.813778,0.586172,0
1.0,用了三个月，充电电钻齿轮就打滑了，发过去要我发付30元也就不说了，商家说要15天才修好，一个小问题要修15天，这也太久了吧。希望以后能快点，我们要急用的。,0,0.191463,0.808537,0.574527,0
1.0,久用的工具盒实在不好。我花了近300在这里买了一套正版博世钻头套装，今天刚收到。不错，一分价钱一分货嘛,0,0.486624,0.513376,0.732488,1
0.0,赞,1,0.929976,0.0700238,0.844392,2
2.0,用过一段时间再来追评，电钻不错，很好用！唯一缺点，居然没有电量显示！我一个同事在实体店买的就有电量显示！为什么会这样？  还有配的批头钻头什么的，真的不好用！很快就废掉了！,1,0.82414,0.17586,0.609201,2
-1.0,是正品不是正品大家可以想想、刚买来不知道、用了一个月左右就坏了、拿过去修两个月修不好、换也不能换、大家看看、差到无法形容,0,0.0405729,0.959427,0.909838,0
-1.0,送的东西，不怎么样，六角起头，都磨圆了，收螺丝没超过40颗,0,0.098542,0.901458,0.781018,0
0.0,你的意思是你的电钻不拧罗丝，还是我不会用电钻！搞笑才买来盒子就是烂的,0,0.0135844,0.986416,0.969812,0
0.0,自己看吧，什么情况,0,0.331243,0.668757,0.263905,0
-1.0,螺丝都打不进一公分的木板，力度太小，感觉就是假货,0,0.193912,0.806088,0.569085,0
2.0,用了几天，电钻还是很实用的，待机时间也长，真的很划算。,1,0.978199,0.0218005,0.951554,2
0.0,钻木头试试看，顺便补图，很爽，哈哈，全家福,1,0.971213,0.028787,0.936029,2
1.0,售后挺好的。,1,0.691289,0.308711,0.313975,2
0.0,很好,1,0.947595,0.0524047,0.883545,2
0.0,昨天用新装备 上手试验过了，动力还不错 唯一的一些可能是技巧上需要掌握 比如螺丝在吃紧口 一味的用力下压 会导致螺丝滑丝，电动螺丝刀会因惯性导致在手中打滑从而扭转手臂等 ，这可能是部分缺陷或者是技巧未掌握而导致的。试用 123档 吃一般的螺丝 基本能胜任.,1,0.578941,0.421059,0.0643133,2
1.0,这款宝欠确实挺喜欢它的小巧美观但尚觉有所不足，那就是有时候档位选择不当拧螺钉卡阻堵转了没有钮力离合器，弄不好会脱手而且开关位置太靠后不方便及时关断，不过还是很喜欢，希望能改进得更好用。,0,0.354052,0.645948,0.213218,0
0.0,今天用一档拧了500多个m3*6的螺丝，用习惯了很顺手，拧紧自停，拧完还剩1格电，还是很耐用的，头子也不错，要是磁性强点更好了，估计是材料原因磁性不能很强，整体很满意,1,0.987473,0.012527,0.972162,2
1.0,宝贝还不错，客服态度很好，以后有需要还来,1,0.924336,0.0756642,0.831857,2
0.0,。,1,0.590841,0.409159,0.0907577,2
-0.9,找了家里一些螺丝钉试了一下，非常好用，开关推到上边是旋紧螺钉，放到中间档是手动模式，推到最下边是旋松（拆下螺钉），非常方便。而且有力矩停止功能，在第一档比较明显。,1,0.88874,0.11126,0.752756,2
0.0,起子不错;凸^-^凸送的包也不错。很愉快的购物体验;;,1,0.965798,0.0342021,0.923995,2
-1.0,可惜批头不带磁性。。。。。,0,0.415838,0.584162,0.0759147,0
0.0,爱不释手，喜欢?,1,0.789963,0.210037,0.533251,2
0.0,产品质量没得说，就是GO的塑料包装盒盒壁太薄了，那在手里感觉有点软。,0,0.155807,0.844193,0.653762,0
4.0,抱歉，评价点错了，物流服务也很满意。东西质量看起来是不错的，精致、手感很好，希望电池能长久耐用。,1,0.989637,0.0103632,0.976971,2
0.0,把不好的评价都屏蔽了！？我只是告诉大家一个事实，说好的返差价，618过后又不返了，无良商家,0,0.0080824,0.991918,0.982039,0
0.0,真不错(*?;ts`?)?,1,0.628441,0.37156,0.174312,2
1.0,好诚信的卖家，从我申请退款到退款到账花了不到半小时，真是商品好、服务好、人品更好。,0,0.0428886,0.957111,0.904692,0
1.0,用电动螺丝刀组装这个两米长一米八高的柜子只用了一个小时就搞定了??,0,0.293138,0.706862,0.348582,0
0.0,慎入，操作不便,0,0.322555,0.677445,0.283211,0
1.0,早上试了下的确不错，扭力足够用了。,1,0.940296,0.0597043,0.867324,2
0.0,赠送的工具包质量也很好，很实用。特补赞。,1,0.998308,0.00169206,0.99624,2
1.0,我靠！刚刚买几天就降价，还送礼品，卖家知道也不说，真是太打击我们这些博世的粉丝了！感觉自己有些傻乎乎的。,0,0.375514,0.624486,0.165524,0
0.0,显摆一下，大小通吃。,1,0.591325,0.408675,0.0918338,2
0.0,改完了，这下不怕披头掉了,0,0.420651,0.579349,0.0652199,0
0.0,非常好用的机子，我喜欢，以后还要买博世的产品。,1,0.928886,0.0711144,0.841968,2
-1.0,老子不退了299买一差评巴巴适适,0,0.147445,0.852556,0.672346,0
1.0,挺好用，螺丝扭进去时候有点大容易把卡座弄坏。这点不智能，应该遇到一定阻力就应该停下来。,1,0.915735,0.0842651,0.812744,2
0.0,买贵了。 有个一模一样。 才269还送好多东西。,1,0.599562,0.400438,0.110138,2
0.0,非常满意值得拥有,1,0.986639,0.0133615,0.970308,2
-1.0,严重差评,0,0.0147589,0.985241,0.967202,0
1.0,扭力够牛逼！送的工具袋，超级实用.,1,0.875427,0.124573,0.723172,2
0.0,儿子很喜欢,1,0.907944,0.0920561,0.795431,2
0.0,方便好用,1,0.870095,0.129905,0.711323,2
4.0,送的优盘很精致，速度也挺快，bosch go本身也非常好用，感谢售前客服详细解答，售后客服万能冲击钻的周到服务,1,0.989985,0.010015,0.977744,2
1.0,超级好用;以前拧螺丝拧到手酸，组装了个小桌子，一会儿就弄完了，而且劲儿很足，刚开始用的时候一定找好手感，要不会飞出去的，多用几次就找到感觉了，如果有装修或者厌倦了拧螺丝的需求，这就是你的救星啊！不过螺丝刀头是不是有点弱;而且没有磁性，小小的不足吧,1,0.813496,0.186504,0.585546,2
4.0,螺丝刀很牛逼，这么冷的天，我在地下室干活，有事先走了，把博世扔地下室了，冬天冷啊，得一个月了，懒得去拿，寻思着这么冷的天应该早就没电了，结果我要干活以为要充电才能干，没想到还有三分之二的电！！！！牛逼，然后没充电把活干完了;;第一次感受到大品牌的力量，起子很好用，劲大，根据我的经验，大家不要握的太紧，因为上到没扣的时候会扭到手，这时候起子后面那根绳子就有用了，在使用前把绳子套在手腕上，绕几圈，螺丝上到没扣的时候别握太紧让起子自己转，然后再上两下妥妥的紧实！最后再表扬一下这把起子，很庆幸第一次就选择你！,0,0.141933,0.858067,0.684592,0
0.0,满意,1,0.807289,0.192711,0.571753,2
0.0,用了一下，相当不错！,1,0.943874,0.0561264,0.875275,2
1.0,质量过硬，操作简单方便，非常适合家庭使用，自己动手组装家具的利器，超爱！,1,0.985447,0.0145535,0.967659,2
1.0,用了，好，有点技巧，很容易，稍控制点力量就好。收到后充电，闲置到现在，电量基还是满的。所配批头能满足日常需要。一个字，非常好！,1,0.995397,0.00460265,0.989772,2
0.0,不要被广告别人的评价忽悠,0,0.0542482,0.945752,0.879449,0
0.0,不要被广告别人的评价忽悠,0,0.0542482,0.945752,0.879449,0
0.0,可以的挺有劲的,1,0.919384,0.0806163,0.820853,2
0.0,电量也不太给力，电冲一下就满了，用也用不了多久。,0,0.0733496,0.92665,0.837001,0
0.0,送的U盘很精致 比较好携带 5分,1,0.893202,0.106798,0.762672,2
1.0,用起来马马虎虎的，就是不注意滑丝，除了小巧便捷外，真操作起来没得枪式的好,1,0.736472,0.263528,0.414381,2
-1.0,不耐电，电机时常故障，很难控制，退螺丝时不带磁,0,0.087057,0.912943,0.80654,0
0.0,挺好的，很遗憾没有其他人都有得到的那一白盒批头,1,0.743952,0.256048,0.431004,2
1.0,这种活动纯忽悠人，名单假得不行，还不如别的地方229元买原价，送的东西还多，上当受骗的感觉很强烈,0,0.0100277,0.989972,0.977716,0
0.0,真的是能把人活活气死,0,0.209449,0.790551,0.534557,0
1.0,服务没得说了，烂个头给我补了发过来,0,0.48863,0.51137,0.772601,1
-1.0,己经用了几天一点动力也没有，千万不要买这家店的工具，评价好的都是用钱买到的评价。,0,0.178534,0.821466,0.603257,0
0.0,说好返还50元也没有返还商家尽忽悠顾客，商家不地道啊，，，差评！,0,0.00294914,0.997051,0.993446,0
-2.0,这个活动就是骗人的 什么前200名优惠 批头质量根本就不可以用的 不建议朋友们在这里买 比京东差远了,0,0.00837242,0.991628,0.981395,0
0.0,"使用很棒,还有安全保护，不错的家庭手钻。赞！",1,0.998352,0.00164849,0.996337,2
0.0,买了这么久第一次用 就一下就这样了,0,0.339058,0.660942,0.246539,0
1.0,由于一个IDm只能拍一个，委托了是一个朋友代拍，实际到手五个，其他朋友收到货后一看，爱不释手，不给了,0,0.0947719,0.905228,0.789396,0
0.0,我都买了几个月了，五十元红包也没给我退！,0,0.165532,0.834468,0.632151,0
1.0,该店客服服务热情很差!,0,0.0872207,0.912779,0.806176,0
0.0,物流比较另类 手滑了,1,0.581481,0.418519,0.0699581,2
0.0,很好，很满意,1,0.991095,0.00890548,0.98021,2
0.0,终于收到了。看着东西还不错，就是暴力运输把其中一个盒子摔裂了。。,1,0.59767,0.40233,0.105933,2
0.0,很好，质量不错,1,0.985794,0.0142062,0.968431,2
1.0,博世工具太好了，大品牌 值得信赖,1,0.960035,0.039965,0.911189,2
0.0,要晒三张图呀？不错不错，东西很好,1,0.921339,0.0786607,0.825199,2
1.0,被正反转按钮上的箭头方向误导了，客服给予了及时解答，解决了，好用，一口气装了四个窗户的防护锁链，不再担心小孩爬窗了。,1,0.67977,0.32023,0.288379,2
1.0,非常不错，大品牌值得信赖。,1,0.994921,0.00507865,0.988714,2
3.0,德国大品牌，运转很稳定操作方便，扭矩力可调。电池的续航力很持久，一次满意的网购.,1,0.993209,0.00679117,0.984909,2
1.0,非常不错，大品牌值得信赖。,1,0.994921,0.00507865,0.988714,2
1.0,客服很好！玻璃钻头断了，立刻给补发了，超赞！,1,0.979709,0.0202913,0.954908,2
0.0,太垃圾了，今天用了，根本钻不进墙，钻木头都吃力，太坑爹了,0,0.00131948,0.998681,0.997068,0
1.0,很好用  你看 不锈钢的纱窗都割下来了 不愧是瑞士的刀具～,1,0.985849,0.0141512,0.968553,2
1.0,灰常好！灰常好！老公说非常应手!又轻便!,1,0.974393,0.025607,0.943096,2
1.0,不错不错是正品很有劲，希望能用的长久一点?,1,0.970712,0.0292882,0.934915,2
2.0,用了几天，感觉非常好，力量够大，电池耐用，坏了一把螺丝刀客服马上就发了一把新的，好,1,0.984079,0.0159208,0.96462,2
0.0,很好,1,0.947595,0.0524047,0.883545,2
2.0,用了几天，感觉非常好，力量够大，电池耐用，坏了一把螺丝刀客服马上就发了一把新的，好,1,0.984079,0.0159208,0.96462,2
0.0,很好,1,0.947595,0.0524047,0.883545,2
0.0,使用后非常满意。,1,0.955231,0.044769,0.900513,2
3.0,真的很好用，女生也可以轻松操作！不愧是博世品质,1,0.996159,0.00384115,0.991464,2
0.0,东西很好，啊哈哈哈我真的不适合去旅游吗,1,0.691109,0.308891,0.313576,2
0.0,东西很给力，好评好评,1,0.910671,0.0893293,0.801491,2
0.0,两款电池还是有区别的，还有你们用的博士工具的螺丝有这样的嘛,1,0.540947,0.459053,0.181063,1
-1.0,用了三、四个月了，发现很多问题，批头夹不紧，容易掉，特别是反转的时候，电池不耐用，比国产稍微好点，对不起这个价钱，有被忽悠的感觉，有同行在别的店买的，可以安装10个办公桌，我的安装5个都成问题，东西不是正品，下次要换别的店了。,0,0.0281199,0.97188,0.937512,0
0.1,原来有一个2档我没注意 ?，东西真的好 扭矩也很大 。值这个价格,1,0.769791,0.230209,0.488425,2
-1.0,电池不行，钻5、6个墙孔电池就没电了，电池太不耐用！,0,0.08121,0.91879,0.819533,0
0.0,凑合用吧,0,0.257235,0.742765,0.428367,0
-3.0,我两电一充啊！用是能用只是电池不耐用，批头老是夹不稳自己掉下来！同心度很差批头摆动太利害不好用。,0,0.0228868,0.977113,0.94914,0
0.1,不是真博士BOSE，只是博世BOECH，不懂以为是美国博士乘人之威，应该也是山寨机质量不是很好间隙很大砖头摆动很大不达到真正博士技术水平。,0,0.0609354,0.939065,0.864588,0
0.0,钻头工具盒烂了,0,0.243213,0.756787,0.459527,0
0.0,有图有真相,0,0.446341,0.553659,0.00813153,0
0.0,是什原因，是电池有问题吗,0,0.108534,0.891466,0.758813,0
0.0,发的红包卡是假的,0,0.241269,0.758731,0.463846,0
0.0,本来觉得宝贝不带线 家庭用比较方便 其实不然 更麻烦 我才安了个油烟机 墙上钻眼钻不动 还憋得闷闷地 实在没法用 我只好又去借了把钻 这才按上 希望大家做个参考,0,0.039096,0.960904,0.91312,0
-1.0,我的以上评论都是假的 是商家说好推我30元钱才这样干的 其实价格乱的很 其实商品可想而知的 粗糙 应该不是正品,0,0.00404476,0.995955,0.991012,0
1.0,相当的耐用，电力十足，电机比其他杂牌力量大，整机重量比杂牌轻。准备再买块电池,1,0.948508,0.0514924,0.885572,2
0.0,用了一段时间，很不错，用起很方便。,1,0.988785,0.0112152,0.975077,2
0.0,此电钻价格昂贵，比别的商家价格高了很多，最主要的是电池很不耐用，我用5mm的钻花钻铁板，钻孔深15L就没电了，根本达不到工作需要，和一百多的，二百多的一样的，望大家买时慎重考虑。,0,0.0122763,0.987724,0.972719,0
0.0,当天试验转了个破墙，给力。副手安装上，咬扣紧致。上手得很。,1,0.713526,0.286474,0.363391,2
3.0,变速时线性感较好，用于上螺丝应该没问题，变速按钮设计也很顺手，双手持握时整个重量平衡度也不错。确实喜欢这机器。,1,0.983245,0.0167547,0.962767,2
0.0,很好用，名牌就是好100分.,1,0.965637,0.0343632,0.923637,2
0.0,钻头能标一下哪个是瓷砖钻头、金属、木头等更好，晒图看看自己安装成果，很满意,1,0.894044,0.105956,0.764542,2
2.0,有着真顺手，物流速度真快,1,0.753096,0.246904,0.451324,2
0.0,很实用，已经用它干了好多活。挺好。,1,0.967395,0.032605,0.927544,2
0.0,卖家真心好。随时随地解答各种问题。耐心指导,1,0.726824,0.273176,0.392941,2
1.0,电钻很好用，名牌就是好，而且便于携带，多了一个好帮手。,1,0.979446,0.0205536,0.954325,2
0.0,打混凝土很费劲，基本是打不动，功率偏小，还是得靠电锤,0,0.155901,0.844099,0.653553,0
0.0,刚少传了一张图片,0,0.247125,0.752875,0.450832,0
0.0,打混凝土很费劲，基本是打不动，功率偏小，还是得靠电锤,0,0.155901,0.844099,0.653553,0
0.0,刚少传了一张图片,0,0.247125,0.752875,0.450832,0
0.0,到目前为止使用了好多次，还是比较好用的，唯一不到位的就是不太好控制转速。,1,0.883593,0.116407,0.741318,2
0.0,老板厚道，我就说了一句批头没送两用的，不大方便，老板特意再免费寄了两个来，赞一个！另，钻墙用的12的钻头，机器给力，很不错。,1,0.993772,0.00622777,0.98616,2
0.0,很棒，家庭用足够了！机器声音很正，好用推荐购买。,1,0.997778,0.0022215,0.995063,2
1.0,今天故意钻硬和厚的墙，冲击力很好，家用完全没问题,1,0.765222,0.234778,0.478272,2
1.0,家用工具，用过断桥铝打孔，砖混打孔，混凝土打孔都行，比普通电钻好用,1,0.867034,0.132966,0.704521,2
0.0,不错，很好用，是正品,1,0.982376,0.0176237,0.960836,2
0.0,不错，很好用，是正品,1,0.982376,0.0176237,0.960836,2
0.0,能在钢筋水泥墙上打洞，只是比较费时费力，家用还是可以的，能解决问题就好，费时在家用方面也不算大的毛病。方正有大把时间做自己的活，希望耐用，别人都说这个价买不到正品，但我感觉是正品，希望能经得起时间的考验。,1,0.951403,0.0485967,0.892007,2
0.0,很好,1,0.947595,0.0524047,0.883545,2
0.0,用了一段时间感觉不错,1,0.873848,0.126152,0.719663,2
